Activating virtual environment:  SNPNet
/faststorage/project/NLPPred/snp-compression/SNPNet/bin/python
Training SNPNet
wandb: Currently logged in as: kenevoldsen (use `wandb login --relogin` to force relogin)
wandb: Tracking run with wandb version 0.12.10
wandb: Syncing run volcanic-jazz-66
wandb: ⭐️ View project at https://wandb.ai/kenevoldsen/snp-compression
wandb: 🚀 View run at https://wandb.ai/kenevoldsen/snp-compression/runs/7jhonue9
wandb: Run data is saved locally in /home/kce/NLPPred/snp-compression/models/wandb/run-20220223_111624-7jhonue9
wandb: Run `wandb offline` to turn off syncing.
Using 16bit native Automatic Mixed Precision (AMP)
GPU available: True, used: True
Epoch 0: : 1334it [05:52,  3.78it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1335it [05:52,  3.78it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1335it [05:52,  3.78it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1336it [05:53,  3.78it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1336it [05:53,  3.78it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1337it [05:53,  3.78it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1337it [05:53,  3.78it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1338it [05:53,  3.78it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1338it [05:53,  3.78it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1339it [05:53,  3.78it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1339it [05:53,  3.78it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1340it [05:54,  3.78it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1340it [05:54,  3.78it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1341it [05:54,  3.78it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1341it [05:54,  3.78it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1342it [05:54,  3.78it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1342it [05:54,  3.78it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1343it [05:54,  3.78it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1343it [05:54,  3.78it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1344it [05:55,  3.79it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1344it [05:55,  3.79it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1345it [05:55,  3.79it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1345it [05:55,  3.79it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1346it [05:55,  3.79it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1346it [05:55,  3.79it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1347it [05:55,  3.79it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1347it [05:55,  3.79it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1348it [05:56,  3.79it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1348it [05:56,  3.79it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1349it [05:56,  3.79it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1349it [05:56,  3.79it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1350it [05:56,  3.79it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1350it [05:56,  3.79it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1351it [05:56,  3.79it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1351it [05:56,  3.79it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1352it [05:56,  3.79it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1352it [05:56,  3.79it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1353it [05:57,  3.79it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1353it [05:57,  3.79it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1354it [05:57,  3.79it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1354it [05:57,  3.79it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1355it [05:57,  3.79it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1355it [05:57,  3.79it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1356it [05:57,  3.79it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1356it [05:57,  3.79it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1357it [05:58,  3.79it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1357it [05:58,  3.79it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1358it [05:58,  3.79it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1358it [05:58,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1359it [05:58,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1359it [05:58,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1360it [05:58,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1360it [05:58,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1361it [05:59,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1361it [05:59,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1362it [05:59,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1362it [05:59,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1363it [05:59,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1363it [05:59,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1364it [05:59,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1364it [05:59,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1365it [06:00,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1365it [06:00,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1366it [06:00,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1366it [06:00,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1367it [06:00,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1367it [06:00,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1368it [06:00,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1368it [06:00,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1369it [06:01,  3.79it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1369it [06:01,  3.79it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1370it [06:01,  3.79it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1370it [06:01,  3.79it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1371it [06:01,  3.79it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1371it [06:01,  3.79it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1372it [06:01,  3.79it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1372it [06:01,  3.79it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1373it [06:02,  3.79it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1373it [06:02,  3.79it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1374it [06:02,  3.79it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1374it [06:02,  3.79it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1375it [06:02,  3.79it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1375it [06:02,  3.79it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1376it [06:02,  3.79it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1376it [06:02,  3.79it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1377it [06:02,  3.79it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1377it [06:02,  3.79it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1378it [06:03,  3.79it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1378it [06:03,  3.79it/s, loss=0.55, v_num=nue9] 
Epoch 0: : 1379it [06:03,  3.79it/s, loss=0.55, v_num=nue9]
Epoch 0: : 1379it [06:03,  3.79it/s, loss=0.551, v_num=nue9]
Epoch 0: : 1380it [06:03,  3.79it/s, loss=0.551, v_num=nue9]
Epoch 0: : 1380it [06:03,  3.79it/s, loss=0.551, v_num=nue9]
Epoch 0: : 1381it [06:03,  3.79it/s, loss=0.551, v_num=nue9]
Epoch 0: : 1381it [06:03,  3.79it/s, loss=0.552, v_num=nue9]
Epoch 0: : 1382it [06:04,  3.79it/s, loss=0.552, v_num=nue9]
Epoch 0: : 1382it [06:04,  3.79it/s, loss=0.552, v_num=nue9]
Epoch 0: : 1383it [06:04,  3.80it/s, loss=0.552, v_num=nue9]
Epoch 0: : 1383it [06:04,  3.80it/s, loss=0.552, v_num=nue9]
Epoch 0: : 1384it [06:04,  3.80it/s, loss=0.552, v_num=nue9]
Epoch 0: : 1384it [06:04,  3.80it/s, loss=0.553, v_num=nue9]
Epoch 0: : 1385it [06:04,  3.80it/s, loss=0.553, v_num=nue9]
Epoch 0: : 1385it [06:04,  3.80it/s, loss=0.553, v_num=nue9]
Epoch 0: : 1386it [06:05,  3.80it/s, loss=0.553, v_num=nue9]
Epoch 0: : 1386it [06:05,  3.80it/s, loss=0.554, v_num=nue9]
Epoch 0: : 1387it [06:05,  3.80it/s, loss=0.554, v_num=nue9]
Epoch 0: : 1387it [06:05,  3.80it/s, loss=0.554, v_num=nue9]
Epoch 0: : 1388it [06:05,  3.80it/s, loss=0.554, v_num=nue9]
Epoch 0: : 1388it [06:05,  3.80it/s, loss=0.555, v_num=nue9]
Epoch 0: : 1389it [06:05,  3.80it/s, loss=0.555, v_num=nue9]
Epoch 0: : 1389it [06:05,  3.80it/s, loss=0.554, v_num=nue9]
Epoch 0: : 1390it [06:06,  3.80it/s, loss=0.554, v_num=nue9]
Epoch 0: : 1390it [06:06,  3.80it/s, loss=0.554, v_num=nue9]
Epoch 0: : 1391it [06:06,  3.80it/s, loss=0.554, v_num=nue9]
Epoch 0: : 1391it [06:06,  3.80it/s, loss=0.554, v_num=nue9]
Epoch 0: : 1392it [06:06,  3.80it/s, loss=0.554, v_num=nue9]
Epoch 0: : 1392it [06:06,  3.80it/s, loss=0.554, v_num=nue9]
Epoch 0: : 1393it [06:06,  3.80it/s, loss=0.554, v_num=nue9]
Epoch 0: : 1393it [06:06,  3.80it/s, loss=0.553, v_num=nue9]
Epoch 0: : 1394it [06:07,  3.80it/s, loss=0.553, v_num=nue9]
Epoch 0: : 1394it [06:07,  3.80it/s, loss=0.553, v_num=nue9]
Epoch 0: : 1395it [06:07,  3.80it/s, loss=0.553, v_num=nue9]
Epoch 0: : 1395it [06:07,  3.80it/s, loss=0.552, v_num=nue9]
Epoch 0: : 1396it [06:07,  3.80it/s, loss=0.552, v_num=nue9]
Epoch 0: : 1396it [06:07,  3.80it/s, loss=0.551, v_num=nue9]
Epoch 0: : 1397it [06:07,  3.80it/s, loss=0.551, v_num=nue9]
Epoch 0: : 1397it [06:07,  3.80it/s, loss=0.55, v_num=nue9] 
Epoch 0: : 1398it [06:08,  3.80it/s, loss=0.55, v_num=nue9]
Epoch 0: : 1398it [06:08,  3.80it/s, loss=0.55, v_num=nue9]
Epoch 0: : 1399it [06:08,  3.80it/s, loss=0.55, v_num=nue9]
Epoch 0: : 1399it [06:08,  3.80it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1400it [06:08,  3.80it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1400it [06:08,  3.80it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1401it [06:08,  3.80it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1401it [06:08,  3.80it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1402it [06:08,  3.80it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1402it [06:08,  3.80it/s, loss=0.547, v_num=nue9]
Epoch 0: : 1403it [06:09,  3.80it/s, loss=0.547, v_num=nue9]
Epoch 0: : 1403it [06:09,  3.80it/s, loss=0.547, v_num=nue9]
Epoch 0: : 1404it [06:09,  3.80it/s, loss=0.547, v_num=nue9]
Epoch 0: : 1404it [06:09,  3.80it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1405it [06:09,  3.80it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1405it [06:09,  3.80it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1406it [06:09,  3.80it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1406it [06:09,  3.80it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1407it [06:10,  3.80it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1407it [06:10,  3.80it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1408it [06:10,  3.80it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1408it [06:10,  3.80it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1409it [06:10,  3.80it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1409it [06:10,  3.80it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1410it [06:10,  3.80it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1410it [06:10,  3.80it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1411it [06:11,  3.80it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1411it [06:11,  3.80it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1412it [06:11,  3.80it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1412it [06:11,  3.80it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1413it [06:11,  3.80it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1413it [06:11,  3.80it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1414it [06:11,  3.80it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1414it [06:11,  3.80it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1415it [06:12,  3.80it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1415it [06:12,  3.80it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1416it [06:12,  3.80it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1416it [06:12,  3.80it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1417it [06:12,  3.80it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1417it [06:12,  3.80it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1418it [06:12,  3.80it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1418it [06:12,  3.80it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1419it [06:13,  3.80it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1419it [06:13,  3.80it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1420it [06:13,  3.80it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1420it [06:13,  3.80it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1421it [06:13,  3.80it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1421it [06:13,  3.80it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1422it [06:13,  3.80it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1422it [06:13,  3.80it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1423it [06:14,  3.80it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1423it [06:14,  3.80it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1424it [06:14,  3.80it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1424it [06:14,  3.80it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1425it [06:14,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1425it [06:14,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1426it [06:14,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1426it [06:14,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1427it [06:14,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1427it [06:14,  3.81it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1428it [06:15,  3.81it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1428it [06:15,  3.81it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1429it [06:15,  3.81it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1429it [06:15,  3.81it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1430it [06:15,  3.81it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1430it [06:15,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1431it [06:15,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1431it [06:15,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1432it [06:16,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1432it [06:16,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1433it [06:16,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1433it [06:16,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1434it [06:16,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1434it [06:16,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1435it [06:16,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1435it [06:16,  3.81it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1436it [06:17,  3.81it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1436it [06:17,  3.81it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1437it [06:17,  3.81it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1437it [06:17,  3.81it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1438it [06:17,  3.81it/s, loss=0.541, v_num=nue9]
Epoch 0: : 1438it [06:17,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1439it [06:17,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1439it [06:17,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1440it [06:18,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1440it [06:18,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1441it [06:18,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1441it [06:18,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1442it [06:18,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1442it [06:18,  3.81it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1443it [06:18,  3.81it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1443it [06:18,  3.81it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1444it [06:19,  3.81it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1444it [06:19,  3.81it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1445it [06:19,  3.81it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1445it [06:19,  3.81it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1446it [06:19,  3.81it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1446it [06:19,  3.81it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1447it [06:19,  3.81it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1447it [06:19,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1448it [06:20,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1448it [06:20,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1449it [06:20,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1449it [06:20,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1450it [06:20,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1450it [06:20,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1451it [06:20,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1451it [06:20,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1452it [06:20,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1452it [06:20,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1453it [06:21,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1453it [06:21,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1454it [06:21,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1454it [06:21,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1455it [06:21,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1455it [06:21,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1456it [06:21,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1456it [06:21,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1457it [06:22,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1457it [06:22,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1458it [06:22,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1458it [06:22,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1459it [06:22,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1459it [06:22,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1460it [06:22,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1460it [06:22,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1461it [06:23,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1461it [06:23,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1462it [06:23,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1462it [06:23,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1463it [06:23,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1463it [06:23,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1464it [06:23,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1464it [06:23,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1465it [06:24,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1465it [06:24,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1466it [06:24,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1466it [06:24,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1467it [06:24,  3.81it/s, loss=0.542, v_num=nue9]
Epoch 0: : 1467it [06:24,  3.81it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1468it [06:24,  3.81it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1468it [06:24,  3.81it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1469it [06:25,  3.82it/s, loss=0.543, v_num=nue9]
Epoch 0: : 1469it [06:25,  3.82it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1470it [06:25,  3.82it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1470it [06:25,  3.82it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1471it [06:25,  3.82it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1471it [06:25,  3.82it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1472it [06:25,  3.82it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1472it [06:25,  3.82it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1473it [06:26,  3.82it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1473it [06:26,  3.82it/s, loss=0.547, v_num=nue9]
Epoch 0: : 1474it [06:26,  3.82it/s, loss=0.547, v_num=nue9]
Epoch 0: : 1474it [06:26,  3.82it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1475it [06:26,  3.82it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1475it [06:26,  3.82it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1476it [06:26,  3.82it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1476it [06:26,  3.82it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1477it [06:26,  3.82it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1477it [06:26,  3.82it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1478it [06:27,  3.82it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1478it [06:27,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1479it [06:27,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1479it [06:27,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1480it [06:27,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1480it [06:27,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1481it [06:27,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1481it [06:27,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1482it [06:28,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1482it [06:28,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1483it [06:28,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1483it [06:28,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1484it [06:28,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1484it [06:28,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1485it [06:28,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1485it [06:28,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1486it [06:29,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1486it [06:29,  3.82it/s, loss=0.55, v_num=nue9] 
Epoch 0: : 1487it [06:29,  3.82it/s, loss=0.55, v_num=nue9]
Epoch 0: : 1487it [06:29,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1488it [06:29,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1488it [06:29,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1489it [06:29,  3.82it/s, loss=0.549, v_num=nue9]
Epoch 0: : 1489it [06:29,  3.82it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1490it [06:30,  3.82it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1490it [06:30,  3.82it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1491it [06:30,  3.82it/s, loss=0.548, v_num=nue9]
Epoch 0: : 1491it [06:30,  3.82it/s, loss=0.547, v_num=nue9]
Epoch 0: : 1492it [06:30,  3.82it/s, loss=0.547, v_num=nue9]
Epoch 0: : 1492it [06:30,  3.82it/s, loss=0.547, v_num=nue9]
Epoch 0: : 1493it [06:30,  3.82it/s, loss=0.547, v_num=nue9]
Epoch 0: : 1493it [06:30,  3.82it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1494it [06:31,  3.82it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1494it [06:31,  3.82it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1495it [06:31,  3.82it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1495it [06:31,  3.82it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1496it [06:31,  3.82it/s, loss=0.546, v_num=nue9]
Epoch 0: : 1496it [06:31,  3.82it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1497it [06:31,  3.82it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1497it [06:31,  3.82it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1498it [06:31,  3.82it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1498it [06:31,  3.82it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1499it [06:32,  3.82it/s, loss=0.545, v_num=nue9]
Epoch 0: : 1499it [06:32,  3.82it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1500it [06:32,  3.82it/s, loss=0.544, v_num=nue9]
Epoch 0: : 1500it [06:32,  3.82it/s, loss=0.544, v_num=nue9]
