Activating virtual environment:  SNPNet
/faststorage/project/NLPPred/snp-compression/SNPNet/bin/python
Training SNPNet
wandb: Currently logged in as: kenevoldsen (use `wandb login --relogin` to force relogin)
wandb: Tracking run with wandb version 0.12.10
wandb: Syncing run fine-pond-68
wandb: ⭐️ View project at https://wandb.ai/kenevoldsen/snp-compression
wandb: 🚀 View run at https://wandb.ai/kenevoldsen/snp-compression/runs/3rwm10kr
wandb: Run data is saved locally in /home/kce/NLPPred/snp-compression/models/wandb/run-20220223_111624-3rwm10kr
wandb: Run `wandb offline` to turn off syncing.
Using 16bit native Automatic Mixed Precision (AMP)
GPU available: True, used: True
Epoch 0: : 3263it [12:20,  4.41it/s, loss=0.531, v_num=10kr]
Epoch 0: : 3263it [12:20,  4.41it/s, loss=0.531, v_num=10kr]
Epoch 0: : 3264it [12:20,  4.41it/s, loss=0.531, v_num=10kr]
Epoch 0: : 3264it [12:20,  4.41it/s, loss=0.531, v_num=10kr]
Epoch 0: : 3265it [12:20,  4.41it/s, loss=0.531, v_num=10kr]
Epoch 0: : 3265it [12:20,  4.41it/s, loss=0.531, v_num=10kr]
Epoch 0: : 3266it [12:21,  4.41it/s, loss=0.531, v_num=10kr]
Epoch 0: : 3266it [12:21,  4.41it/s, loss=0.532, v_num=10kr]
Epoch 0: : 3267it [12:21,  4.41it/s, loss=0.532, v_num=10kr]
Epoch 0: : 3267it [12:21,  4.41it/s, loss=0.532, v_num=10kr]
Epoch 0: : 3268it [12:21,  4.41it/s, loss=0.532, v_num=10kr]
Epoch 0: : 3268it [12:21,  4.41it/s, loss=0.532, v_num=10kr]
Epoch 0: : 3269it [12:21,  4.41it/s, loss=0.532, v_num=10kr]
Epoch 0: : 3269it [12:21,  4.41it/s, loss=0.532, v_num=10kr]
Epoch 0: : 3270it [12:22,  4.41it/s, loss=0.532, v_num=10kr]
Epoch 0: : 3270it [12:22,  4.41it/s, loss=0.532, v_num=10kr]
Epoch 0: : 3271it [12:22,  4.41it/s, loss=0.532, v_num=10kr]
Epoch 0: : 3271it [12:22,  4.41it/s, loss=0.532, v_num=10kr]
Epoch 0: : 3272it [12:22,  4.41it/s, loss=0.532, v_num=10kr]
Epoch 0: : 3272it [12:22,  4.41it/s, loss=0.532, v_num=10kr]
Epoch 0: : 3273it [12:22,  4.41it/s, loss=0.532, v_num=10kr]
Epoch 0: : 3273it [12:22,  4.41it/s, loss=0.532, v_num=10kr]
Epoch 0: : 3274it [12:22,  4.41it/s, loss=0.532, v_num=10kr]
Epoch 0: : 3274it [12:22,  4.41it/s, loss=0.533, v_num=10kr]
Epoch 0: : 3275it [12:23,  4.41it/s, loss=0.533, v_num=10kr]
Epoch 0: : 3275it [12:23,  4.41it/s, loss=0.533, v_num=10kr]
Epoch 0: : 3276it [12:23,  4.41it/s, loss=0.533, v_num=10kr]
Epoch 0: : 3276it [12:23,  4.41it/s, loss=0.533, v_num=10kr]
Epoch 0: : 3277it [12:23,  4.41it/s, loss=0.533, v_num=10kr]
Epoch 0: : 3277it [12:23,  4.41it/s, loss=0.535, v_num=10kr]
Epoch 0: : 3278it [12:23,  4.41it/s, loss=0.535, v_num=10kr]
Epoch 0: : 3278it [12:23,  4.41it/s, loss=0.535, v_num=10kr]
Epoch 0: : 3279it [12:23,  4.41it/s, loss=0.535, v_num=10kr]
Epoch 0: : 3279it [12:23,  4.41it/s, loss=0.536, v_num=10kr]
Epoch 0: : 3280it [12:24,  4.41it/s, loss=0.536, v_num=10kr]
Epoch 0: : 3280it [12:24,  4.41it/s, loss=0.536, v_num=10kr]
Epoch 0: : 3281it [12:24,  4.41it/s, loss=0.536, v_num=10kr]
Epoch 0: : 3281it [12:24,  4.41it/s, loss=0.536, v_num=10kr]
Epoch 0: : 3282it [12:24,  4.41it/s, loss=0.536, v_num=10kr]
Epoch 0: : 3282it [12:24,  4.41it/s, loss=0.536, v_num=10kr]
Epoch 0: : 3283it [12:24,  4.41it/s, loss=0.536, v_num=10kr]
Epoch 0: : 3283it [12:24,  4.41it/s, loss=0.537, v_num=10kr]
Epoch 0: : 3284it [12:25,  4.41it/s, loss=0.537, v_num=10kr]
Epoch 0: : 3284it [12:25,  4.41it/s, loss=0.537, v_num=10kr]
Epoch 0: : 3285it [12:25,  4.41it/s, loss=0.537, v_num=10kr]
Epoch 0: : 3285it [12:25,  4.41it/s, loss=0.537, v_num=10kr]
Epoch 0: : 3286it [12:25,  4.41it/s, loss=0.537, v_num=10kr]
Epoch 0: : 3286it [12:25,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3287it [12:25,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3287it [12:25,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3288it [12:25,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3288it [12:25,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3289it [12:26,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3289it [12:26,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3290it [12:26,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3290it [12:26,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3291it [12:26,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3291it [12:26,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3292it [12:26,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3292it [12:26,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3293it [12:26,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3293it [12:26,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3294it [12:27,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3294it [12:27,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3295it [12:27,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3295it [12:27,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3296it [12:27,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3296it [12:27,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3297it [12:27,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3297it [12:27,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3298it [12:28,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3298it [12:28,  4.41it/s, loss=0.537, v_num=10kr]
Epoch 0: : 3299it [12:28,  4.41it/s, loss=0.537, v_num=10kr]
Epoch 0: : 3299it [12:28,  4.41it/s, loss=0.537, v_num=10kr]
Epoch 0: : 3300it [12:28,  4.41it/s, loss=0.537, v_num=10kr]
Epoch 0: : 3300it [12:28,  4.41it/s, loss=0.536, v_num=10kr]
Epoch 0: : 3301it [12:28,  4.41it/s, loss=0.536, v_num=10kr]
Epoch 0: : 3301it [12:28,  4.41it/s, loss=0.536, v_num=10kr]
Epoch 0: : 3302it [12:28,  4.41it/s, loss=0.536, v_num=10kr]
Epoch 0: : 3302it [12:28,  4.41it/s, loss=0.535, v_num=10kr]
Epoch 0: : 3303it [12:29,  4.41it/s, loss=0.535, v_num=10kr]
Epoch 0: : 3303it [12:29,  4.41it/s, loss=0.534, v_num=10kr]
Epoch 0: : 3304it [12:29,  4.41it/s, loss=0.534, v_num=10kr]
Epoch 0: : 3304it [12:29,  4.41it/s, loss=0.534, v_num=10kr]
Epoch 0: : 3305it [12:29,  4.41it/s, loss=0.534, v_num=10kr]
Epoch 0: : 3305it [12:29,  4.41it/s, loss=0.535, v_num=10kr]
Epoch 0: : 3306it [12:29,  4.41it/s, loss=0.535, v_num=10kr]
Epoch 0: : 3306it [12:29,  4.41it/s, loss=0.535, v_num=10kr]
Epoch 0: : 3307it [12:29,  4.41it/s, loss=0.535, v_num=10kr]
Epoch 0: : 3307it [12:29,  4.41it/s, loss=0.535, v_num=10kr]
Epoch 0: : 3308it [12:30,  4.41it/s, loss=0.535, v_num=10kr]
Epoch 0: : 3308it [12:30,  4.41it/s, loss=0.536, v_num=10kr]
Epoch 0: : 3309it [12:30,  4.41it/s, loss=0.536, v_num=10kr]
Epoch 0: : 3309it [12:30,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3310it [12:30,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3310it [12:30,  4.41it/s, loss=0.54, v_num=10kr] 
Epoch 0: : 3311it [12:30,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3311it [12:30,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3312it [12:31,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3312it [12:31,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3313it [12:31,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3313it [12:31,  4.41it/s, loss=0.545, v_num=10kr]
Epoch 0: : 3314it [12:31,  4.41it/s, loss=0.545, v_num=10kr]
Epoch 0: : 3314it [12:31,  4.41it/s, loss=0.546, v_num=10kr]
Epoch 0: : 3315it [12:31,  4.41it/s, loss=0.546, v_num=10kr]
Epoch 0: : 3315it [12:31,  4.41it/s, loss=0.547, v_num=10kr]
Epoch 0: : 3316it [12:31,  4.41it/s, loss=0.547, v_num=10kr]
Epoch 0: : 3316it [12:31,  4.41it/s, loss=0.548, v_num=10kr]
Epoch 0: : 3317it [12:32,  4.41it/s, loss=0.548, v_num=10kr]
Epoch 0: : 3317it [12:32,  4.41it/s, loss=0.549, v_num=10kr]
Epoch 0: : 3318it [12:32,  4.41it/s, loss=0.549, v_num=10kr]
Epoch 0: : 3318it [12:32,  4.41it/s, loss=0.55, v_num=10kr] 
Epoch 0: : 3319it [12:32,  4.41it/s, loss=0.55, v_num=10kr]
Epoch 0: : 3319it [12:32,  4.41it/s, loss=0.551, v_num=10kr]
Epoch 0: : 3320it [12:32,  4.41it/s, loss=0.551, v_num=10kr]
Epoch 0: : 3320it [12:32,  4.41it/s, loss=0.553, v_num=10kr]
Epoch 0: : 3321it [12:33,  4.41it/s, loss=0.553, v_num=10kr]
Epoch 0: : 3321it [12:33,  4.41it/s, loss=0.554, v_num=10kr]
Epoch 0: : 3322it [12:33,  4.41it/s, loss=0.554, v_num=10kr]
Epoch 0: : 3322it [12:33,  4.41it/s, loss=0.554, v_num=10kr]
Epoch 0: : 3323it [12:33,  4.41it/s, loss=0.554, v_num=10kr]
Epoch 0: : 3323it [12:33,  4.41it/s, loss=0.555, v_num=10kr]
Epoch 0: : 3324it [12:33,  4.41it/s, loss=0.555, v_num=10kr]
Epoch 0: : 3324it [12:33,  4.41it/s, loss=0.556, v_num=10kr]
Epoch 0: : 3325it [12:34,  4.41it/s, loss=0.556, v_num=10kr]
Epoch 0: : 3325it [12:34,  4.41it/s, loss=0.555, v_num=10kr]
Epoch 0: : 3326it [12:34,  4.41it/s, loss=0.555, v_num=10kr]
Epoch 0: : 3326it [12:34,  4.41it/s, loss=0.555, v_num=10kr]
Epoch 0: : 3327it [12:34,  4.41it/s, loss=0.555, v_num=10kr]
Epoch 0: : 3327it [12:34,  4.41it/s, loss=0.555, v_num=10kr]
Epoch 0: : 3328it [12:34,  4.41it/s, loss=0.555, v_num=10kr]
Epoch 0: : 3328it [12:34,  4.41it/s, loss=0.554, v_num=10kr]
Epoch 0: : 3329it [12:35,  4.41it/s, loss=0.554, v_num=10kr]
Epoch 0: : 3329it [12:35,  4.41it/s, loss=0.552, v_num=10kr]
Epoch 0: : 3330it [12:35,  4.41it/s, loss=0.552, v_num=10kr]
Epoch 0: : 3330it [12:35,  4.41it/s, loss=0.55, v_num=10kr] 
Epoch 0: : 3331it [12:35,  4.41it/s, loss=0.55, v_num=10kr]
Epoch 0: : 3331it [12:35,  4.41it/s, loss=0.548, v_num=10kr]
Epoch 0: : 3332it [12:35,  4.41it/s, loss=0.548, v_num=10kr]
Epoch 0: : 3332it [12:35,  4.41it/s, loss=0.547, v_num=10kr]
Epoch 0: : 3333it [12:36,  4.41it/s, loss=0.547, v_num=10kr]
Epoch 0: : 3333it [12:36,  4.41it/s, loss=0.545, v_num=10kr]
Epoch 0: : 3334it [12:36,  4.41it/s, loss=0.545, v_num=10kr]
Epoch 0: : 3334it [12:36,  4.41it/s, loss=0.544, v_num=10kr]
Epoch 0: : 3335it [12:36,  4.41it/s, loss=0.544, v_num=10kr]
Epoch 0: : 3335it [12:36,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3336it [12:36,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3336it [12:36,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3337it [12:36,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3337it [12:36,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3338it [12:37,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3338it [12:37,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3339it [12:37,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3339it [12:37,  4.41it/s, loss=0.54, v_num=10kr] 
Epoch 0: : 3340it [12:37,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3340it [12:37,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3341it [12:37,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3341it [12:37,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3342it [12:38,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3342it [12:38,  4.41it/s, loss=0.544, v_num=10kr]
Epoch 0: : 3343it [12:38,  4.41it/s, loss=0.544, v_num=10kr]
Epoch 0: : 3343it [12:38,  4.41it/s, loss=0.545, v_num=10kr]
Epoch 0: : 3344it [12:38,  4.41it/s, loss=0.545, v_num=10kr]
Epoch 0: : 3344it [12:38,  4.41it/s, loss=0.546, v_num=10kr]
Epoch 0: : 3345it [12:38,  4.41it/s, loss=0.546, v_num=10kr]
Epoch 0: : 3345it [12:38,  4.41it/s, loss=0.547, v_num=10kr]
Epoch 0: : 3346it [12:38,  4.41it/s, loss=0.547, v_num=10kr]
Epoch 0: : 3346it [12:38,  4.41it/s, loss=0.547, v_num=10kr]
Epoch 0: : 3347it [12:39,  4.41it/s, loss=0.547, v_num=10kr]
Epoch 0: : 3347it [12:39,  4.41it/s, loss=0.548, v_num=10kr]
Epoch 0: : 3348it [12:39,  4.41it/s, loss=0.548, v_num=10kr]
Epoch 0: : 3348it [12:39,  4.41it/s, loss=0.549, v_num=10kr]
Epoch 0: : 3349it [12:39,  4.41it/s, loss=0.549, v_num=10kr]
Epoch 0: : 3349it [12:39,  4.41it/s, loss=0.549, v_num=10kr]
Epoch 0: : 3350it [12:39,  4.41it/s, loss=0.549, v_num=10kr]
Epoch 0: : 3350it [12:39,  4.41it/s, loss=0.55, v_num=10kr] 
Epoch 0: : 3351it [12:39,  4.41it/s, loss=0.55, v_num=10kr]
Epoch 0: : 3351it [12:39,  4.41it/s, loss=0.55, v_num=10kr]
Epoch 0: : 3352it [12:40,  4.41it/s, loss=0.55, v_num=10kr]
Epoch 0: : 3352it [12:40,  4.41it/s, loss=0.551, v_num=10kr]
Epoch 0: : 3353it [12:40,  4.41it/s, loss=0.551, v_num=10kr]
Epoch 0: : 3353it [12:40,  4.41it/s, loss=0.552, v_num=10kr]
Epoch 0: : 3354it [12:40,  4.41it/s, loss=0.552, v_num=10kr]
Epoch 0: : 3354it [12:40,  4.41it/s, loss=0.552, v_num=10kr]
Epoch 0: : 3355it [12:40,  4.41it/s, loss=0.552, v_num=10kr]
Epoch 0: : 3355it [12:40,  4.41it/s, loss=0.553, v_num=10kr]
Epoch 0: : 3356it [12:41,  4.41it/s, loss=0.553, v_num=10kr]
Epoch 0: : 3356it [12:41,  4.41it/s, loss=0.553, v_num=10kr]
Epoch 0: : 3357it [12:41,  4.41it/s, loss=0.553, v_num=10kr]
Epoch 0: : 3357it [12:41,  4.41it/s, loss=0.553, v_num=10kr]
Epoch 0: : 3358it [12:41,  4.41it/s, loss=0.553, v_num=10kr]
Epoch 0: : 3358it [12:41,  4.41it/s, loss=0.553, v_num=10kr]
Epoch 0: : 3359it [12:41,  4.41it/s, loss=0.553, v_num=10kr]
Epoch 0: : 3359it [12:41,  4.41it/s, loss=0.553, v_num=10kr]
Epoch 0: : 3360it [12:41,  4.41it/s, loss=0.553, v_num=10kr]
Epoch 0: : 3360it [12:41,  4.41it/s, loss=0.553, v_num=10kr]
Epoch 0: : 3361it [12:42,  4.41it/s, loss=0.553, v_num=10kr]
Epoch 0: : 3361it [12:42,  4.41it/s, loss=0.55, v_num=10kr] 
Epoch 0: : 3362it [12:42,  4.41it/s, loss=0.55, v_num=10kr]
Epoch 0: : 3362it [12:42,  4.41it/s, loss=0.549, v_num=10kr]
Epoch 0: : 3363it [12:42,  4.41it/s, loss=0.549, v_num=10kr]
Epoch 0: : 3363it [12:42,  4.41it/s, loss=0.548, v_num=10kr]
Epoch 0: : 3364it [12:42,  4.41it/s, loss=0.548, v_num=10kr]
Epoch 0: : 3364it [12:42,  4.41it/s, loss=0.546, v_num=10kr]
Epoch 0: : 3365it [12:42,  4.41it/s, loss=0.546, v_num=10kr]
Epoch 0: : 3365it [12:42,  4.41it/s, loss=0.546, v_num=10kr]
Epoch 0: : 3366it [12:43,  4.41it/s, loss=0.546, v_num=10kr]
Epoch 0: : 3366it [12:43,  4.41it/s, loss=0.546, v_num=10kr]
Epoch 0: : 3367it [12:43,  4.41it/s, loss=0.546, v_num=10kr]
Epoch 0: : 3367it [12:43,  4.41it/s, loss=0.545, v_num=10kr]
Epoch 0: : 3368it [12:43,  4.41it/s, loss=0.545, v_num=10kr]
Epoch 0: : 3368it [12:43,  4.41it/s, loss=0.545, v_num=10kr]
Epoch 0: : 3369it [12:43,  4.41it/s, loss=0.545, v_num=10kr]
Epoch 0: : 3369it [12:43,  4.41it/s, loss=0.544, v_num=10kr]
Epoch 0: : 3370it [12:44,  4.41it/s, loss=0.544, v_num=10kr]
Epoch 0: : 3370it [12:44,  4.41it/s, loss=0.544, v_num=10kr]
Epoch 0: : 3371it [12:44,  4.41it/s, loss=0.544, v_num=10kr]
Epoch 0: : 3371it [12:44,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3372it [12:44,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3372it [12:44,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3373it [12:44,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3373it [12:44,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3374it [12:44,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3374it [12:44,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3375it [12:45,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3375it [12:45,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3376it [12:45,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3376it [12:45,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3377it [12:45,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3377it [12:45,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3378it [12:45,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3378it [12:45,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3379it [12:45,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3379it [12:45,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3380it [12:46,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3380it [12:46,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3381it [12:46,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3381it [12:46,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3382it [12:46,  4.41it/s, loss=0.543, v_num=10kr]
Epoch 0: : 3382it [12:46,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3383it [12:46,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3383it [12:46,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3384it [12:47,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3384it [12:47,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3385it [12:47,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3385it [12:47,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3386it [12:47,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3386it [12:47,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3387it [12:47,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3387it [12:47,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3388it [12:47,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3388it [12:47,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3389it [12:48,  4.41it/s, loss=0.542, v_num=10kr]
Epoch 0: : 3389it [12:48,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3390it [12:48,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3390it [12:48,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3391it [12:48,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3391it [12:48,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3392it [12:48,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3392it [12:48,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3393it [12:48,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3393it [12:48,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3394it [12:49,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3394it [12:49,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3395it [12:49,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3395it [12:49,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3396it [12:49,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3396it [12:49,  4.41it/s, loss=0.54, v_num=10kr] 
Epoch 0: : 3397it [12:49,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3397it [12:49,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3398it [12:50,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3398it [12:50,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3399it [12:50,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3399it [12:50,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3400it [12:50,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3400it [12:50,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3401it [12:50,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3401it [12:50,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3402it [12:50,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3402it [12:50,  4.41it/s, loss=0.537, v_num=10kr]
Epoch 0: : 3403it [12:51,  4.41it/s, loss=0.537, v_num=10kr]
Epoch 0: : 3403it [12:51,  4.41it/s, loss=0.537, v_num=10kr]
Epoch 0: : 3404it [12:51,  4.41it/s, loss=0.537, v_num=10kr]
Epoch 0: : 3404it [12:51,  4.41it/s, loss=0.537, v_num=10kr]
Epoch 0: : 3405it [12:51,  4.41it/s, loss=0.537, v_num=10kr]
Epoch 0: : 3405it [12:51,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3406it [12:51,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3406it [12:51,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3407it [12:51,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3407it [12:51,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3408it [12:52,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3408it [12:52,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3409it [12:52,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3409it [12:52,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3410it [12:52,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3410it [12:52,  4.41it/s, loss=0.54, v_num=10kr] 
Epoch 0: : 3411it [12:52,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3411it [12:52,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3412it [12:53,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3412it [12:53,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3413it [12:53,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3413it [12:53,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3414it [12:53,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3414it [12:53,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3415it [12:53,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3415it [12:53,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3416it [12:53,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3416it [12:53,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3417it [12:54,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3417it [12:54,  4.41it/s, loss=0.54, v_num=10kr] 
Epoch 0: : 3418it [12:54,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3418it [12:54,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3419it [12:54,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3419it [12:54,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3420it [12:54,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3420it [12:54,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3421it [12:54,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3421it [12:54,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3422it [12:55,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3422it [12:55,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3423it [12:55,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3423it [12:55,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3424it [12:55,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3424it [12:55,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3425it [12:55,  4.41it/s, loss=0.541, v_num=10kr]
Epoch 0: : 3425it [12:55,  4.41it/s, loss=0.54, v_num=10kr] 
Epoch 0: : 3426it [12:56,  4.41it/s, loss=0.54, v_num=10kr]
Epoch 0: : 3426it [12:56,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3427it [12:56,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3427it [12:56,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3428it [12:56,  4.41it/s, loss=0.539, v_num=10kr]
Epoch 0: : 3428it [12:56,  4.41it/s, loss=0.538, v_num=10kr]
Epoch 0: : 3429it [12:56,  4.41it/s, loss=0.538, v_num=10kr]
